text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
this comment section is the new best thing since the invention of sliced bread,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Actually the queen is more beautiful than snow not so white.,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
This made the add look good,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Zegler translated to Norwegian means brainrot.,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
This causes planes to have turbulences of the century,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Did the dwarfs drink nuclear waste?,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
It came out on my birthday so I cried instead of being happy😢,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
If Stephen hawking was still at the theater .he would be begging god for mercy,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
You should get paid to watch this,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"Magic Mirror on the wall, what’s the worst movie of them all? “Snow White and the seven Dwarves” What? - “The live action remake” Oh, That makes sense",negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
Why does Grumpy look like Walter from Jeff Dunham when he’s grumpy?,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
At least sonys our back up when Disney hits the floor,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I just came back from bleaching my eyes because of brainrot & heat.. I now need to bleach my eyes again,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"this trailer is so bad that my dad came back with the milk, just to turn it off.",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Everyone is rooting for the poison apple even doctors,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie is the new torture for criminals,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie is so bad it made thick of it look like amazing,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror, Mirror on the wall Disney has brought agreements between us all",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow NOT-WHITE should be the movie’s new name,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"This movie needs a disclaimer:no dwarfs were harmed,but your childhood might be",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"After watching this trailer, I don't blame thanos",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"I read a comment: “Why do the dwarfs look like Hagrid PS1 Version?” I agree, they do. The temu dwarfs do.",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I had to brace myself to watch this film,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I wish the credits came first,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Searched this and one upload had the comments off. No wonder.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"I think the trailer was fine, yeah the fire makes lord Farquaad look better 😃",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white and beautiful queen..,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The Best part is that the movie was a failure. Well deserved,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"My finger is tired. I laugh at the comments, it was worth it.😂😂",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall this movie is making me fall.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"good job, all these comments are now in a famous song. whatever legacy this movie leaves behind, though, i hope is as short as snow whites bob",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I didn’t watch this trailer and I’m in mental rehab,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Agent 007, 0 fans, 0 enjoyers, 7 billion dollars in the drain",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Wow! 2.4 million dislikes. We have a new record!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
At this point we should be in a movie for how wild the comments are,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
It’s not a tale as old as time anymore…. It’s a tale that should’ve been left alone.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Just pack it up twin 😭🙏,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Somehow Kristen Stewart managed to play a better Snow White,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I paused the ad just so that this video won't get another view,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The only enjoyable thing of the trailer is the ad and the end of this trailer.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
For those that can't see the stats. 82K likes and 2.4 MILLION Dislikes as of 8-26-2025,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The reason for failure is exactly what you think,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
This is not Snow White. This is Woke White.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow not so white and the seven discord mobs are twins 😱😱😱😱,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
There's 2.5 million count in dislike button For the people who don't see Largest disliked video i ever seen in youtube,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
i think im in wrong universe,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Mirror, mirror on the wall, whats the worst remake of all?""",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
This Video's Dislike counter is more than the amount of kilos that CaseOh weighs💀,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The most infamous trailer😅,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
2:24 the best part.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Movie hasnt even come out yet and i want to leave a negative review,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
My God! Ps1 Hagrid Has Brothers!,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
snow white ❌ snow cooked✅,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie would give me a heart attack,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I needed a nap,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
German: Im offended,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"Someone said, ""The only snow that's white here is the one Disney's executives are snorting.""",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
How to dislike twice,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
I almost had a heart attack at 0:00 when it started,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
and they are somehow brave enough to call it ‘snow white’. incredible.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I searched this trailer just to give it a dislike,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Snow white doesn't need a prince to save her"" the prince rn: Oh good, I wasn't here to save you anyway, I was here to save the Evil Queen instead from this abomination of a film.",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Why Disney Didn’t Make This Real: Snow White: Emma Myers The Evil Witch: Catherine Jones The Prince: You Write In The Comments Because I Don’t Know Who I Will Choose The Dwarfs: Some Dwarf Actors,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Mentally Mitch's videos of him reading the comments brought me here so I could do the exact same thing.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
snow WHITE but didn't cast white. i'm tired of this wokeness.,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
Why is Snow white look like Lord Farquadd?,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
disney ruining childhood dreams since 1923,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Next time name it ""black carbon"", not ""snow white""",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
This should be the only video with two dislike buttons,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this to Garfield and he sent me to Abu Dhabi,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m rooting for the bad apple 🍏,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror mirror on the wall, why does snow white’s beard outshine them all?",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white and the 7 dwarfs ❌ Snow woke and 7 CGI abomination ✅,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
For a second I thought those were real! I’m blind btw,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie makes the 2 Percy Jackson movies look like cinematic masterpieces,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"May have came out 10 months ago, but i am still laughing at these comments",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The cgi was good when i blinked,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
BREAKING NEWS: 5000 restraining orders have been put on snow white and her seven dwarfs,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall why the worst movie of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
“Coming to the theatre near you” Me: “is that a THREAT?!”,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
And the worst movie award goes to…. NOT WHITE AND THE 7 UNUSED POLAR EXPRESS CHARACTERS FROM TEMU!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall who's the baddest film of them all?,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
It's Snow Magenta,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Who searched this trailer to see the comments 👇,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror mirror on the wall, why is this movie not rated R at all?",negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
I want to watch it just too see how bad it really is,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
I hope when she eats the apple the movie ends,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
Better than Ice cube's war of the worlds movie,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I live right next to a theatre 😭,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I would rather watch paint dry for 2 hours than have to see this. At least paint covers up mistakes.,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney: coming to theaters near you. Me: FBI were expecting a terrorist attack.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie isn't woke enough. I will be asleep while watching it,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m rooting for the poison apple,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Ah yes, ps1 hagrid and his brothers",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
mirror mirror on the wall who the CGIest of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
Idk why are people hating on this why is this bad?,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
People who liked this trailer should get mental help as soon as possible.,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
Why is Lord Farquq playing snow white,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
‘Snow White was called Snow White because of her Snow White skin’ NOT ANYMORE!!,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
i got caurse of binding in my head,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white and the seven cgi abominations,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
since when did disney make horror movies,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I kinda miss the barrage of hate towards this movie 😂,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The fairest one of all was the comment section,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I will scare my little brother with this thanks! 😊,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"This Snow White was named after the fact that that it was snowing when she was born. Does that mean if she was born during a rainy day, would she be called Mud Rain?",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white playing in the theater. Me: crushes my glasses so all I can see is blur's.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"For if you don’t know as of July, 4th 2025: 20,847,779 views 81,932 likes 2,378,086 dislikes（97%） 127,824 comments",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The dwarves look like they were born in the exploded reactor block four of the Chernobyl nuclear power plant. This film is more hated than The Room,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The trailer is free but i alredy want my money back.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I've got a good idea. Let's rewatch kpop demon hunters.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Im eating apple while watching this,now i hoped it had some poison into it",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
mirror mirror on the wall make this success oh so fall,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"Looks like [ DISNEY ] got sick of the [ KROMER$$$ ], so they [ DECIDED ] to [ THROW IT ALL OUT ] from the [ WINDOW ] ~Spamton G. Spamton",negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror, Mirror, on the wall why did used to float but now I fall",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I only comeback to see dislikes count 2.47M btw,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
😂 the video they gave me next was mom moana parody guess YouTube wanted to improve on the video quality 😅,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Now im in hospotal for glass shards and the movie,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
i love Martin Klebba as Grumpy,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"nah, this wont end well after the mr beast' ad, i have my doubts but now they literally use a cameo/old character to hype this movie it's over",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Turned off my adblocker so I can enjoy the ads,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"I just watched the movie and I think Snow White was FANTASTIC! The music was incredible, the scenes were beautiful, but what I really enjoyed the most was the simple, pure, good-vs-evil plot where good wins and evil loses. Snow White is a story of how Christ-like leadership--principles of selflessness, virtue, generosity, kindness, compassion, and grace--leads people to prosperity and true happiness. It contrasts this against the darkness of greed and jealously and clearly yet wonderfully teaches that these evil tendencies lead to sadness and spiritual poverty in individuals and nations. In the end, good wins, and evil is consumed by it's own pride. The leader who cares about others and knows their names is chosen by the people. The leader who seeks only for her own interests is destroyed by her greed. This is the type of story I can raise my children on. This is the type of story that makes society better.",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
